Человек, который улыбался;http://inostrankabooks.ru/img/book/w240/978-5-389-06966-4.jpg;Мировой детектив (Издательство «Иностранка»);Хеннинг Манкелль; Застрелив при задержании человека, Курт Валландер впадает в депрессию и решает уйти из полиции. Когда давно знакомый ему адвокат просит Валландера разобраться в подозрительных обстоятельствах смерти его отца, тот категорически отказывается. Но вскоре самого адвоката убивают тремя выстрелами, и Валландер понимает, что совершил непростительную ошибку. Он возвращается к работе, чтобы расследовать уже двойное убийство. Однако начав охоту за преступником, инспектор сам становится объектом охоты.;http://inostrankabooks.ru/ru/book/20273/
Седьмая жертва;http://inostrankabooks.ru/img/book/w240/978-5-389-04646-7.jpg;Мировой детектив (Издательство «Иностранка»);Фредерика Молэ ; Париж, набережная Орфевр, 36, — адрес парижскoй криминальнoй пoлиции — благoдаря рoманам Жoржа Сименoна знакoм русскoму читателю ничуть не хуже, чем Петрoвка, 38. В захватывающем детективе Фредерики Мoлэ «Седьмая жертва» набережная Oрфевр внoвь на пoвестке дня. Вo-первых, рoман пoлучил престижную премию Quai des Orfèvres, кoтoрую присуждает жюри, сoставленнoе из экспертoв пo угoлoвным делам, а вручает личнo префект парижскoй пoлиции, а вo-втoрых, деятельнoсть пoдразделений этoй самoй пoлиции oписана здесь на редкoсть кoмпетентнo. 38-летнему кoмиссару пoлиции Никo Сирски брoшен вызoв. Серийный убийца разрабoтал план: семь дней — семь убийств. Жертвoй каждый раз станoвится мoлoдая женщина, у кoтoрoй есть все: красoта, любoвь, материальнoе благoпoлучие, карьера. Маньяк-хирург, практически не oставляющий улик, действует с невиданнoй жестoкoстью и дерзoстью. Удастся ли кoмиссару Сирски, пусть даже с пoмoщью всей пoлицейскoй рати, сделать невoзмoжнoе и oстанoвить мoнстра? Время неумoлимo истекает, а седьмой жертвoй дoлжна стать егo любимая…;http://inostrankabooks.ru/ru/book/16674/
Пляж;http://inostrankabooks.ru/img/book/w240/978-5-389-11353-4.jpg;Иностранная литература. Современная классика (Издательство «Иностранка»);Алекс Гарленд;Купить электронную книгу:&nbsp,&nbsp, Казалось бы, дебютный роман англичанина Алекса Гарленда вышел совсем недавно. Но за эти годы он успел разойтись по миру многомиллионным тиражом на нескольких десятках языков и был экранизирован Дэнни Бойлом (постановщиком «На игле») с Леонардо Дикаприо (лауреатом «Оскара»-2016) в главной роли.Представьте себе, что вы попали в рай. В совершенно классический рай — пальмы, песок, кокосы и не хватает только гамака. Притом об этом рае мало кто знает, а потому чужаков там практически не бывает. Звучит заманчиво, не так ли? Вот и Ричард так подумал, когда увидел на своей двери таинственную карту, ведущую на загадочный пляж. Прихватив двух случайных попутчиков, он отправляется в погоню за своей мечтой. «Пляж» — это история о том, как бывает страшно, когда мечты оборачиваются реальностью.;http://inostrankabooks.ru/ru/book/25529/
Ночь волчицы;http://inostrankabooks.ru/img/book/w240/978-5-389-00918-9.jpg;Отдельные проекты (Издательство «Иностранка»);Анри Лёвенбрюк; Завершается трилогия классика фэнтези Анри Лёвенбрюка «Знак Мойры». На острове Гаэлия идет война, гибнут правители, друиды теряют власть и силу. Все говорит о том, что страну ожидают совсем новые времена. Яснее всех это понимает Алеа — девушка, обладающая необыкновенным могуществом и чувствующая неразрывную связь с Землей. Ее боятся и любят, люди готовы идти за ней к новой Гаэлии. Но прежде чем девушке удастся изменить мир, должны сбыться великие пророчества, а ей самой предстоит бой с жестоким друидом-отступником Маольмордхой. Кроме того, Алеа постигает тайну собственного происхождения — и тайну любви.;http://inostrankabooks.ru/ru/book/11072/
Вверх по Ориноко;http://inostrankabooks.ru/img/book/w240/978-5-389-01646-0.jpg;The best of Иностранка (Издательство «Иностранка»);Матиас Энар; «Вверх по Ориноко», роман французского писателя Матиаса Энара (р. 1972), вышел в свет в 2005 году. Это пронзительная история отношений двух мужчин и одной женщины, работающих в крупной парижской клинике. Между ними существует взаимное притяжение, но боль, причиняемая друг другу, постоянно толкает их к бегству.2011-05-10Ассистентка блестящего хирурга бежит от любви по реке мечты - Ориноко, пока коллеги в парижской больнице спасают жизни, философствуют и борются с меланхолией. 	2011-04-29Когда в прошлом году очередная книга живущего в эмиграции в Барселоне прозаика Матиаса Энара была удостоена Гонкуровской премии лицеистов, о нем заговорили как о восходящей звезде французской литературы.	2011-04-11Матиас Энар «Вверх по Ориноко» -- роман вышедший в издательстве «Иностранка». Натуралистическое вступление, грустные размышления на фоне мертвых тел в начале романа уже настораживают читателя, точнее, задают тон всему повествованию и настраивают на восприятие рассказываемой истории. История, в общем, обыкновенная.	;http://inostrankabooks.ru/ru/book/12118/
Первозданная красота. Книга для творчества и вдохновения;http://inostrankabooks.ru/img/book/w240/978-5-389-11291-9.jpg;Арт-терапия (Издательство «КоЛибри»);Милли Маротта; ПЕРЕД ВАМИ ПЕРВОЗДАННАЯ КРАСОТА – совершенство замысла Творца, бесконечная гармония, оживающая под вашим карандашом. Спокойствие. Релаксация. Антистресс. Вдохновение. Новая книга культового иллюстратора Милли Маротты вновь дарит нам недетскую забаву – захватывающую возможность оживить замершие образы.;http://inostrankabooks.ru/ru/book/25247/
Люблю твои воспоминания;http://inostrankabooks.ru/img/book/w240/978-5-389-12216-1.jpg;Сесилия Ахерн (Издательство «Иностранка»);Сесилия Ахерн; Джойс переживает настоящую катастрофу: у нее полный разлад с мужем и еще страшнее то, что, упав с лестницы, она теряет неродившегося ребенка. Едва оправившись от тяжелой физической и душевной травмы, Джойс вступает в новую жизнь с чужой, перелитой ей в больнице кровью. Однако эта жизнь преподносит ей сюрприз за сюрпризом: ее посещают странные видения, и вдобавок она вдруг начинает читать мысли незнакомца, неожиданные встречи с которым становятся все чаще и чаще.;http://inostrankabooks.ru/ru/book/26234/
Иные боги и другие истории;http://inostrankabooks.ru/img/book/w240/978-5-389-05484-4.jpg;Иностранная литература. Большие книги (Издательство «Иностранка»);Говард Филлипс Лавкрафт;Купить электронную книгу:&nbsp,&nbsp, Говард Филлипс Лавкрафт, не опубликовавший при жизни ни одной книги, сделался маяком и ориентиром целого жанра, кумиром как широких читательских масс, так и рафинированных интеллектуалов, неиссякаемым источником вдохновения для кинематографистов, да и само его имя стало нарицательным. Сам Борхес восхищался его рассказами, в которых место человека — на далекой периферии вселенской схемы вещей, а силы надмирные вселяют в души неосторожных священный ужас.Итак, вашему вниманию предлагаются повести и рассказы одного из самых влиятельных мифотворцев двадцатого века, причем в эталонных переводах.;http://inostrankabooks.ru/ru/book/18291/
Хозяин Черного Замка и другие истории;http://inostrankabooks.ru/img/book/w240/978-5-389-07119-3.jpg;Иностранная литература. Большие книги (Издательство «Иностранка»);Артур Конан Дойль;Купить электронную книгу:&nbsp,&nbsp, Крупнейший английский писатель, тонкий мыслитель, общественный деятель, публицист, доктор медицины и доктор права сэр Артур Конан-Дойль известен всему миру как непревзойденный мастер детективного и приключенческого жанров. Однако огромный пласт его литературного наследия состоит из рассказов, не вошедших ни в один из официальных циклов: исторические, детективные, приключенческие, фантастические, рассказы о любви, хитроумных аферах, поразительных совпадениях, морских злоключениях... Есть и такие, где смешиваются самые разнообразные темы и жанры. Каждый такой рассказ — небольшой шедевр, не уступающий самым знаменитым произведениям мастера.В настоящем издании представлены избранные рассказы писателя, собранные в пеструю, многоцветную мозаику, разнообразную и, однако же, дающую прекрасное представление о ярком таланте сэра Артура Конан-Дойля.;http://inostrankabooks.ru/ru/book/21046/
Убийца без лица;http://inostrankabooks.ru/img/book/w240/978-5-389-05220-8.jpg;Мировой детектив (Издательство «Иностранка»);Хеннинг Манкелль;Купить электронную книгу:&nbsp,&nbsp, Зимней ночью в маленькой деревушке зверски убит старик фермер, на шее его жены затянута удавка. Последним словомумирающей женщины было «иностранный». До поры для полиции это слово будет оставаться единственной зацепкой. Но кому и зачем понадобилось убивать беззащитных стариков? И правда ли, что в этом деле имеется иностранный след? Валландеру и его коллегам предстоит проверить и отбросить немало версий, прежде чем убийца обретет наконец лицо.;http://inostrankabooks.ru/ru/book/17529/
Вино. Практический путеводитель (хюгге-формат);http://inostrankabooks.ru/img/book/w240/978-5-389-12806-4.jpg;Высокая кухня (Издательство «КоЛибри»);Джастин Хэммек; Идеальный бумажный путеводитель по вину для эпохи цифровых технологий. Ясный, живой, без излишней заумности.;http://inostrankabooks.ru/ru/book/27326/
Каникулы в коме;http://inostrankabooks.ru/img/book/w240/978-5-389-06158-3.jpg;Иностранная литература. Современная классика (Издательство «Иностранка»);Фредерик Бегбедер; "Каникулы в коме" - дерзкая и смешная карикатура на современную французскую богему, считающую себя центром Вселенной. На открытие новой дискотеки "Нужники" приглашены лучшие из лучших, сливки общества - артисты, художники, музыканты, топ-модели, дорогие шлюхи, сумасшедшие и дети. Среди приглашенных и Марк Марронье, который в этом безумном мире ищет любовь...и находит - правда, совсем не там, где ожидал.;http://inostrankabooks.ru/ru/book/19346/
Иисус. Жизнеописание;http://inostrankabooks.ru/img/book/w240/978-5-389-07593-1.jpg;Человек Мыслящий. Идеи, способные изменить мир (Издательство «КоЛибри»);Пол Джонсон;Купить электронную книгу:&nbsp,&nbsp, Иисус Христос, Господь Бог и Сын Божий — величайший Человек в мировой истории. Весь земной путь Спасителя был необыкновенен — от удивительного рождения до трагического, но чудесного конца. Иисус был пылким и созерцательным, откровенным и тонким, властным — временами даже суровым — и при этом бесконечно добрым, понимающим, всепрощающим и любящим, столь ослепительным в Своем совершенстве, что бывшие рядом с Ним без колебаний верили в Его Божественную сущность. Он явился воплощением высшей богословской формулы: Бог есть любовь. Новые заповеди, данные Иисусом, стали нравственным и общественным стержнем христианской веры, которую Он основал. Если сейчас, в XXI веке, в мире находится место доброте и великодушию, то лишь благодаря Иисусу. Ибо сказано в Евангелии от Иоанна: «Я есмь путь и истина и жизнь».;http://inostrankabooks.ru/ru/book/22389/
Бритва Оккама;http://inostrankabooks.ru/img/book/w240/978-5-389-05073-0.jpg;Мировой детектив (Издательство «Иностранка»);Анри Лёвенбрюк; Аналитик госбеза Ари Маккензи узнает о зверском убийстве старого друга своего отца. Что за тайну не успел сообщить ему Поль Казо? Один за другим умирают хранители древнего знания. Кто стоит за этими преступлениями – серийный маньяк или изуверская секта? Герою придется найти ключ к разгадке старинного секрета, заключенного в утраченныхстраницах средневекового манускрипта. Но враг ускользает от него, а время не терпит. Ведь ставка в этой игре – жизнь Лолы, возлюбленной Ари.;http://inostrankabooks.ru/ru/book/17450/
О том, чего мы не можем знать. Путешествие к рубежам знаний;http://inostrankabooks.ru/img/book/w240/978-5-389-10799-1.jpg;Человек Мыслящий. Идеи, способные изменить мир (Издательство «КоЛибри»);Маркус Дю Сотой; «Хотя эта книга посвящена тому, чего мы знать не можем, также очень важно понять, что мы знаем. В этом путешествии к пределам знаний мы пройдем через области, уже нанесенные учеными на карты, до самых пределов последних на сегодняшний день достижений науки. В пути мы будем задерживаться, чтобы рассмотреть те моменты, когда ученые считали, что зашли в тупик и дальнейшее продвижение вперед невозможно, но следующее поколение исследователей находило и ные пути. Это позволит нам по-новому взглянуть на то, что мы сегодня можем считать непознаваемым. Я надеюсь, что к концу нашего путешествия эта книга станет всеобъемлющим обзором не только того, чего мы не можем узнать, но и того, что мы уже знаем». / Маркус дю Сотой /Самый известный математик Великобритании ведет нас к рубежам познания, чтобы показать то, чего мы знать не можем.Каждую неделю заголовки новостей сообщают о новых прорывах в нашем понимании Вселенной, новых технологиях,преобразующих мир, новых успехах медицины. Все это стало возможным благодаря науке. Наука позволяет нам проникать в суть великих вопросов, которыми человечество задавалось на протяжении тысячелетий: откуда мы произошли? Какая судьба ожидает Вселенную? Из чего построен физический мир? Что такое сознание?Эта книга исследует, ограниченно ли то, что мы можем знать о физическом мире, и старается найти ответы на множество интереснейших сопутствующих вопросов. Существуют ли области, и в будущем неподвластные предсказательной силе естествознания и математики? Существуют ли идеи, слишком сложные для осмысления человеческим мозгом с его небезграничными возможностями? Существуют ли истинныеутверждения, истинность которых невозможно доказать?;http://inostrankabooks.ru/ru/book/26667/
Домовой;http://inostrankabooks.ru/img/book/w240/978-5-389-00335-4.jpg;Отдельные проекты (Издательство «КоЛибри»);Антон Праченко;;http://inostrankabooks.ru/ru/book/1159/
Белая львица;http://inostrankabooks.ru/img/book/w240/978-5-389-05826-2.jpg;Мировой детектив (Издательство «Иностранка»);Хеннинг Манкелль; В ЮАР группа фанатиков-африканеров готовит покушение на видного политического деятеля. Тем временем в Швеции при загадочных обстоятельствах исчезает маклер по недвижимости Луиза Окерблум. Вскоре из колодца вылавливают ее телос пулей во лбу. В прошлом жертвы нет ни одной зацепки, и следствие топчется на месте. Но вот полицейские находят неподалеку от места преступления от- резанный палец чернокожего мужчины. Комиссару Валландеру мало что известно об апартеиде и международной политике. И уж тем более он понятия не имеет, что может связывать бывший КГБ и белых националистов из ЮАР. Однако на сей раз в его руках не участь нескольких человек, а судьба целого государства.;http://inostrankabooks.ru/ru/book/17969/
Человек огня;http://inostrankabooks.ru/img/book/w240/978-5-389-03592-8.jpg;The best of Иностранка (Издательство «Иностранка»);Амели Нотомб;Купить электронную книгу:&nbsp,&nbsp, Джо, четырнадцатилетнего подростка, мать выгнала из дома, чтобы не мешал ей устраивать личную жизнь. Единственное увлечение парня — фокусы. Уехав в город, он полностью отдался своему хобби, которое быстро превратилось в профессию. Случайный знакомый посоветовал Джо пойти в ученики к Норману Теренсу — мировой знаменитости, иллюзионисту высочайшего класса. Джо уговорил прославленного мага взять его в ученики, и с этого дня в жизни обоих все изменилось.;http://inostrankabooks.ru/ru/book/17085/
Ищейки в Риге;http://inostrankabooks.ru/img/book/w240/978-5-389-05521-6.jpg;Мировой детектив (Издательство «Иностранка»);Хеннинг Манкелль;Купить электронную книгу:&nbsp,&nbsp, Швед Хеннинг Манкелль — признанный создатель совре- менного скандинавского детектива: без его романов этот уникальный жанр был бы невозможен. Писатель удостоен множества премий, от «Стеклянного ключа» и «Золотого кинжала» до королевской медали за вклад в национальную литературу, его книги, переведенные на 39 языков и изданные тиражом 30 миллионов экземпляров в сотне стран мира, много раз экранизировались. Телеверсия романа «Ищейки в Риге» — второго в цикле о комиссаре Курте Валландере — вышла в 1995 году, в настоящее время идут переговоры о съемках ее римейка для сериала «Би-би-си» с Кеннетом Браной в главной роли.;http://inostrankabooks.ru/ru/book/17852/
Отраженный кошмар;http://inostrankabooks.ru/img/book/w240/978-5-389-05309-0.jpg;Мировой детектив (Издательство «Иностранка»);Вэл Макдермид; На свободе разгуливает страшный маньяк, претворяющий вымысел в реальность. Он с невероятной жестокостью расправляется с известными сочинителями детективных романов, издеваясь над ними так, как убийцы в их книгах издевались над своими жертвами. И в поединок с кровожадным чудовищем вступает женщина, для которой его разоблачение становится вопросом жизни.;http://inostrankabooks.ru/ru/book/17720/
Благословенная трапеза. Библейские истории и рецепты;http://inostrankabooks.ru/img/book/w240/978-5-389-02651-3.jpg;Отдельные проекты (Издательство «КоЛибри»);Рейнер Хессе; Книга двух американцев священника Рейнера Хессе и историка и издателя Энтони Чиффоло посвящена миру Ветхого и Нового Заветов, праздникам, ритуалам и обыденной жизни библейских героев. Тут и отрывки из Священного Писания, и исторические комментарии, и главное — рецепты блюд, которые вкушали, например, Иосиф и царь Давид, Иисус Христос и его апостолы. При желании читатель и сам сумеет приготовить нечто похожее на то, что ели наши далекие предки, и таким образом совершить увлекательное путешествие в прошлое, а шедевры мировой живописи помогут сделать это путешествие еще более ярким.;http://inostrankabooks.ru/ru/book/13706/
Война конца света;http://inostrankabooks.ru/img/book/w240/978-5-389-00126-8.jpg;The best of Иностранка (Издательство «Иностранка»);Марио Варгас Льоса; Роман Марио Варгаса Льосы «Война конца света» – захватывающая хроника гражданской войны в Бразилии. В конце XIX века на северовостоке страны вспыхнул крестьянский бунт, который возглавил бродячий проповедник по прозвищy Консельейро (Наставник). Последователи считали его нoвым Христом, себя именовали апостолами. Поначалу члены общины и не думали воевать. Они поселились в заброшенной деревне Канудос, чтобы спасать душу в преддверии конца света, и составляли новое Евангелие. Власти, однако, рассматривали Канудос как орудие в руках враждебных Республике сил, очаг антиправительственного заговора, и трижды направляли карательные экспедиции против безоружных крестьян. Тем не менее война конца света длилась не один год.2010-07-30Роман перуанского классика Марио Варгаса Льосы работает по принципу эпоса или проповеди — грубо, но мощно	2010-05-14Марио Варгас Льоса — один из крупнейших латиноамериканских романистов — вряд ли нуждается в представлении. Им зачитывались в Союзе еще в 1980-х, его роман "Город и псы" о тяжелой жизни кадетов военного училища стал культовым для нескольких поколений бунтующей молодежи. 	2010-04-22Захватывающий роман от претендента на Нобелевскую премию, одного из 5 самых известных латиноамериканских писателей, мастера магического реализма. 	;http://inostrankabooks.ru/ru/book/840/
Он был моей жизнью;http://inostrankabooks.ru/img/book/w240/978-5-389-00937-0.jpg;Отдельные проекты (Издательство «КоЛибри»);Эльетта фон Караян; В 2008 году исполнилось сто лет со дня рождения выдающегося дирижера Герберта фон Караяна. К этой дате готовился весь музыкальный мир планеты: состоялись концерты в знаменитейших залах многих стран, были показаны телепередачи, снят фильм «Караян в Зальцбурге», выпущены записи концертов. Не менее значимым событием в этом ряду стал выход книги Эльетты фон Караян, спутницы жизни этого гениального человека. Влюбившись с первого взгляда в красавца-музыканта, молодая женщина без раздумий бросила ради него успешно начавшуюся карьеру фотомодели. Их брак продлился 31 год. Книга Эльетты фон Караян – это живой и занимательный рассказ не только о своей жизни, но и о тех удивительных местах, где ей довелось побывать, и о выдающихся  людях, с которыми она была дружна или просто знакома.2011-04-21Автобиографической книгой вдова всемирно известного дирижера Герберта фон Караяна нарушила многолетнее молчание. Она хранила его вплоть до 2008 года, когда музыкальная общественность мира отмечала столетие со дня рождения маэстро.	2011-04-01Герберт фон Кароян первым оценил потенциал электронных носителей музыки.	2011-04-01Книгу Эльетты фон Кароян можно считать бесспорным доказательством не только общеевропейского, а мирового господства движения. Женщина, прожившая 31 год вместе с великим дирижером современности Гербертом фон Карояном, в своих очень искренних воспоминаниях дает нам это понять.	2011-02-04Мемуары Эльетты фон Караян, супруги знаменитого дирижера Герберта фон Караяна, на немецком языке вышли в 2008 году к столетию Караяна. Спустя два года изящную, по-хорошему скромную книгу перевели на русский язык.	2011-02-01Эльетта фон Караян представила читателям сравнительно небольшую (не сказать тонкую - на 200 страниц) книжечку-зарисовку о себе и о муже своем - знаменитом дирижере Герберте фон Караяне, с которым прожила в браке 31 год.Увы, но почти все книги вдов выдающихся людей грешат одним и тем же. Слишком много лишних слов и слишком мало фактуры. Все замылено «высоким штилем», мало дат и конкретного заполнения. Фантастика - рассказ хоть и ведется «изнутри», но он вопиюще поверхностен. Вроде и описаны диалоги, эмоции, да слова не те.	2011-01-24Когда люди начинают жить прошлым, они говорят: "легенда". Действительно, прошлое для каждого человека представляет собой одну большую легенду. Однако у этого слова есть и прямой смысл, значение которого подразумевает, в известной степени, редкость, исключительность. Это тот случай, когда речь идет о событиях или людях, способных формировать внутренний космос современников, и последние - в отсутствии актуальной информации - додумывают или "дорисовывают" объекты собственного интереса. Слово "легенда" употребляют весьма часто, но так ли много действительных легенд мы можем вытащить из нашей коллективной памяти?	2010-12-03"Пылал огонь, и изящный жест, каким он закурил сигарету, напомнил мне великого французского киноактера Жана Габена. Когда же голубые, как сталь, глаза Герберта заглянули в мои, я окончательно погибла. В ту же секунду мне стало совершенно ясно: вот он, мужчина моих грез". Так юная Эльетта Муре влюбилась в великого дирижера Герберта фон Караяна.	;http://inostrankabooks.ru/ru/book/11939/
Шекспир. Биография;http://inostrankabooks.ru/img/book/w240/978-5-389-00602-7.jpg;Отдельные проекты (Издательство «КоЛибри»);Питер Акройд; Книги англичанина Питера Акройда (р.1949) получили широкую известность не только у него на родине, но и в России. Поэт, романист, автор биографий, Акройд опубликовал около четырех десятков книг, важное место среди которых занимает жизнеописание его великого соотечественника Уильяма Шекспира. Изданную в 2005 году биографию, как и все, написанное Акройдом об Англии и англичанах разных эпох, отличает глубочайшее знание истории и культуры страны. Помещая своего героя в контекст елизаветинской эпохи, автор подмечает множество характерных для нее любопытнейших деталей. “Я пытаюсь придумать новый вид биографии, взглянуть на историю под другим углом зрения”, — признался Акройд в одном из своих интервью. Судя по всему, эту задачу он блестяще выполнил.2010-06-24Биография самого знаменитого англичанина - Вильяма Шекспира - написана одним из самых знаменитых англичан нашего времени. Питер Акройд - поэт, романист, автор более четырех десятков книг - выпустил биографию Шекспира, более похожую на роскошный исторический роман.	2010-02-24В России издана нашумевшая книга Питера Акройда, в которой достраивается традиционная версия жизни и творчества «английского писателя номер один»На историко-литературной карте Нового времени нет более загадочного объекта, чем Шекспир.	2010-02-13Только теперь, несмотря на любовь к истории и филологическое образование, начинаешь понимать истоки образов и эпитетов, используемых великим драматургом.	2010-02-01Боже, храни английскую королеву и ее верного подданного Питера Акройда! Кто лучше его прославляет Великобританию и ее благородных и талантливых отпрысков? Да никто – столь преданного и дотошного исследователя, как Акройд, днем с огнем не сыщешь, и не только в Великобритании. 	2009-10-24Скорее всего, русскому читателю будет сложнее оценить акройдовскую биографию Шекспира, чем английскому, по той простой причине, что титул "нашего всего" у нас носит совсем другой литератор, и от большей части околошекспировских страстей мы избавлены.	2009-10-24Издатели по-прежнему пользуются слоганом "Вышел новый Акройд!" как стартовым пистолетом - однако по нынешним временам немного найдется карасей, которые среагируют на этот сигнал должным образом, как это ни прискорбно, ясно стало, что не все акройдовские книжки одинаково хороши. Сразу скажем, что Шекспир дался Акройду лучше, чем Темза, не то чтобы "ух-ты!-словно-садишься-в-машину-времени", но по крайней мере халтурой это точно назвать нельзя.	2009-10-16Портрет Шекспира и разбор его пьес на фоне истории Англии. Акройда интересует все вплоть до последней мелочи.	;http://inostrankabooks.ru/ru/book/1135/
Присягнувшие Тьме;http://inostrankabooks.ru/img/book/w240/978-5-389-04522-4.jpg;Мировой детектив (Издательство «Иностранка»);Жан-Кристоф Гранже;Купить электронную книгу:&nbsp,&nbsp, Сотрудник уголовного розыска Матье Дюрей узнает, что его лучший друг Люк, тоже полицейский, пытался покончить с собой. Вскоре выясняется, что Люк тайно расследовал серию убийств, совершенных в разных уголках Европы. Убийцы неизвестным способом управляют процессами разложения трупов, к тому же их преступления объединяет сатанинская символика. В прошлом все они пережили клиническую смерть или кому. Шаг за шагом Матье открывает невероятную истину: преступники служат дьяволу, вернувшему их к жизни.;http://inostrankabooks.ru/ru/book/16280/
Фактор Черчилля. Как один человек изменил историю;http://inostrankabooks.ru/img/book/w240/978-5-389-09213-6.jpg;Человек Мыслящий. Идеи, способные изменить мир (Издательство «КоЛибри»);Борис Джонсон;Купить электронную книгу:&nbsp,&nbsp, Черчилль — великий государственный деятель, премьер-министр Великобритании (1940–1945 и 1951–1955), реформатор, лауреат Нобелевской премии по литературе, знаменитый журналист и блистательный оратор.Автор книги — Борис Джонсон, известный английский политик, эксцентричный мэр Лондона, остроумно и страстно исследует, на чем основывается исключительная яркость одного из самых знаковых лидеров XX века. Бросая вызов мифам, заблуждениям и гипертрофированной реальности, Джонсон изображает человека противоречивого, храброго, обладающего феноменальным красноречием, несравненным стратегическим талантом и истинной гуманностью. В книге выдвигается предположение, что, если бы Черчилля не было или он совершил ошибку, Гитлер мог одержать в Европе полную победу. Автор убежден: будь Уинстон Черчилль жив, наверняка бы выступил за выход Великобритании из Евросоюза.;http://inostrankabooks.ru/ru/book/24221/
